timestamp,device_id,location,temperature,humidity,vibration_level,inventory_status,stock_quantity,order_id,order_placed_date,expected_delivery_date,actual_delivery_date,supplier_id,supplier_rating,logistics_partner,shipment_status,social_media_feed,news_alert,weather_condition,system_log_message,manual_risk_label
2024-05-02 20:37:22,sensor_35,Hub_C,19.18,56.09,0.2,in-stock,241,ORD8258,2024-04-22 20:37:22,2024-05-05 20:37:22,2024-05-02 20:37:22,SUP_170,3.94,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-10-21 08:34:15,sensor_1,Port_B,23.22,55.56,1.62,in-stock,345,ORD5345,2024-10-09 08:34:15,2024-10-24 08:34:15,2024-11-10 08:34:15,SUP_154,3.07,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-10-20 06:09:52,sensor_14,Port_B,22.42,48.73,2.42,in-stock,454,ORD4436,2024-10-12 06:09:52,2024-10-25 06:09:52,2024-11-09 06:09:52,SUP_101,2.71,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-01-18 06:53:16,sensor_16,Warehouse_A,14.68,30.51,4.15,in-stock,344,ORD8794,2025-01-06 06:53:16,2025-01-22 06:53:16,2025-01-18 06:53:16,SUP_156,1.49,DHL,delivered,Severe disruption warning,Port shutdown due to strike,storm,Critical error detected,2
2025-02-12 10:19:30,sensor_28,Port_B,28.44,49.21,4.58,in-stock,361,ORD9096,2025-02-06 10:19:30,2025-02-14 10:19:30,2025-02-15 10:19:30,SUP_191,2.01,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-05-23 13:31:08,sensor_8,Warehouse_A,21.88,61.79,0.38,in-stock,489,ORD7348,2024-05-17 13:31:08,2024-05-25 13:31:08,2024-06-07 13:31:08,SUP_125,3.03,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-03-07 19:32:59,sensor_20,Port_B,21.0,49.82,0.05,in-stock,438,ORD7846,2025-03-01 19:32:59,2025-03-11 19:32:59,2025-03-07 19:32:59,SUP_192,4.27,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-05-28 10:25:34,sensor_19,Port_B,19.84,44.71,2.34,in-stock,182,ORD1783,2024-05-13 10:25:34,2024-05-31 10:25:34,2024-05-28 10:25:34,SUP_134,1.65,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-07-06 19:06:35,sensor_28,Hub_C,29.28,55.75,1.65,low,24,ORD9824,2024-06-28 19:06:35,2024-07-07 19:06:35,2024-07-08 19:06:35,SUP_138,4.06,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-01-06 01:26:59,sensor_3,Port_B,26.15,44.85,2.31,low,13,ORD1462,2024-12-22 01:26:59,2025-01-08 01:26:59,2025-01-06 01:26:59,SUP_133,2.95,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-10-03 14:10:31,sensor_29,Port_B,29.38,55.34,2.35,in-stock,315,ORD3194,2024-09-28 14:10:31,2024-10-06 14:10:31,2024-10-05 14:10:31,SUP_197,4.33,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-07-02 11:55:48,sensor_2,Warehouse_A,24.49,42.57,0.44,low,44,ORD2262,2024-06-26 11:55:48,2024-07-03 11:55:48,2024-07-02 11:55:48,SUP_134,1.98,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-04-12 22:06:34,sensor_6,Warehouse_A,32.46,47.29,0.1,in-stock,300,ORD8061,2024-03-31 22:06:34,2024-04-17 22:06:34,2024-04-22 22:06:34,SUP_171,1.19,BlueDart,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-12-25 12:07:08,sensor_29,Port_B,19.84,61.13,0.21,in-stock,255,ORD6004,2024-12-13 12:07:08,2024-12-30 12:07:08,2024-12-27 12:07:08,SUP_113,3.25,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-08-31 05:59:55,sensor_32,Hub_C,35.87,26.92,12.21,low,23,ORD1771,2024-08-20 05:59:55,2024-09-03 05:59:55,2024-08-31 05:59:55,SUP_189,1.93,BlueDart,delayed,Severe disruption warning,Port shutdown due to strike,storm,Critical error detected,2
2024-04-27 13:56:13,sensor_48,Hub_C,22.84,41.89,1.26,in-stock,246,ORD3975,2024-04-17 13:56:13,2024-04-28 13:56:13,2024-05-07 13:56:13,SUP_120,3.17,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-27 06:26:54,sensor_23,Warehouse_A,35.61,50.4,3.66,in-stock,85,ORD2887,2024-02-20 06:26:54,2024-03-01 06:26:54,2024-02-27 06:26:54,SUP_156,3.68,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-09-06 22:08:35,sensor_41,Warehouse_A,27.94,44.88,1.31,in-stock,238,ORD6351,2024-08-30 22:08:35,2024-09-09 22:08:35,2024-09-08 22:08:35,SUP_131,2.8,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-11-30 08:16:22,sensor_7,Warehouse_A,19.29,55.36,3.41,in-stock,209,ORD2615,2024-11-21 08:16:22,2024-12-02 08:16:22,2024-11-30 08:16:22,SUP_165,3.78,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-02-01 03:59:01,sensor_13,Warehouse_A,27.65,54.0,0.0,low,27,ORD8500,2025-01-22 03:59:01,2025-02-03 03:59:01,2025-02-03 03:59:01,SUP_122,3.86,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-12-19 04:32:46,sensor_6,Hub_C,26.42,50.39,0.96,in-stock,223,ORD4475,2024-12-04 04:32:46,2024-12-24 04:32:46,2024-12-20 04:32:46,SUP_102,1.09,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-04-25 15:56:59,sensor_6,Port_B,26.13,63.48,0.57,in-stock,423,ORD2049,2024-04-12 15:56:59,2024-04-27 15:56:59,2024-04-28 15:56:59,SUP_117,3.88,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-08-15 22:40:26,sensor_42,Hub_C,29.2,51.33,5.18,in-stock,264,ORD3725,2024-08-03 22:40:26,2024-08-17 22:40:26,2024-08-25 22:40:26,SUP_103,2.03,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-12 00:21:14,sensor_31,Warehouse_A,21.57,63.93,0.54,in-stock,289,ORD9451,2024-05-29 00:21:14,2024-06-17 00:21:14,2024-06-22 00:21:14,SUP_196,4.19,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-02-12 07:12:28,sensor_5,Port_B,22.69,54.11,1.16,in-stock,458,ORD6656,2024-01-31 07:12:28,2024-02-16 07:12:28,2024-02-22 07:12:28,SUP_164,3.49,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-09-28 13:05:47,sensor_6,Warehouse_A,25.34,29.8,0.27,in-stock,328,ORD5654,2024-09-21 13:05:47,2024-09-30 13:05:47,2024-09-28 13:05:47,SUP_195,3.87,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-02-20 12:12:49,sensor_9,Warehouse_A,25.85,46.4,0.41,low,48,ORD8240,2024-02-15 12:12:49,2024-02-23 12:12:49,2024-03-11 12:12:49,SUP_178,1.52,BlueDart,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-09-11 03:59:13,sensor_45,Port_B,25.03,59.83,1.56,in-stock,356,ORD4719,2024-08-27 03:59:13,2024-09-13 03:59:13,2024-09-14 03:59:13,SUP_172,3.35,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-03-10 11:54:39,sensor_14,Port_B,26.83,61.63,0.74,in-stock,237,ORD3606,2024-03-04 11:54:39,2024-03-13 11:54:39,2024-03-10 11:54:39,SUP_129,3.17,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-04-17 11:29:09,sensor_10,Warehouse_A,18.84,51.45,2.76,in-stock,336,ORD3067,2025-04-08 11:29:09,2025-04-22 11:29:09,2025-04-18 11:29:09,SUP_181,3.39,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-07-25 11:09:45,sensor_34,Warehouse_A,29.64,55.43,1.22,low,3,ORD2153,2024-07-16 11:09:45,2024-07-26 11:09:45,2024-07-27 11:09:45,SUP_127,3.09,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-02-21 19:00:08,sensor_3,Warehouse_A,28.81,38.54,2.62,low,8,ORD3926,2024-02-16 19:00:08,2024-02-23 19:00:08,2024-02-23 19:00:08,SUP_113,1.42,BlueDart,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-30 11:20:50,sensor_8,Hub_C,14.55,48.3,0.17,in-stock,201,ORD4714,2024-11-24 11:20:50,2024-12-05 11:20:50,2024-12-05 11:20:50,SUP_128,1.43,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-05-01 21:06:02,sensor_38,Warehouse_A,23.34,53.16,0.63,in-stock,451,ORD2111,2025-04-25 21:06:02,2025-05-02 21:06:02,2025-05-01 21:06:02,SUP_157,3.25,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-04-30 18:29:20,sensor_4,Port_B,27.71,55.43,3.91,in-stock,185,ORD2452,2024-04-21 18:29:20,2024-05-03 18:29:20,2024-05-01 18:29:20,SUP_162,2.16,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-12-05 04:53:51,sensor_7,Warehouse_A,21.88,44.45,2.27,in-stock,261,ORD8138,2024-11-21 04:53:51,2024-12-09 04:53:51,2024-12-10 04:53:51,SUP_167,3.52,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-04-22 02:43:45,sensor_8,Port_B,26.37,41.79,1.26,in-stock,248,ORD3886,2024-04-11 02:43:45,2024-04-25 02:43:45,2024-04-25 02:43:45,SUP_187,4.62,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-09-19 00:00:41,sensor_13,Warehouse_A,24.0,51.85,3.26,in-stock,316,ORD9148,2024-09-08 00:00:41,2024-09-21 00:00:41,2024-09-20 00:00:41,SUP_138,3.01,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-02-27 17:59:26,sensor_21,Warehouse_A,23.02,45.87,1.67,in-stock,136,ORD9307,2024-02-17 17:59:26,2024-03-01 17:59:26,2024-03-01 17:59:26,SUP_158,3.91,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-03-26 18:45:10,sensor_21,Hub_C,26.9,62.05,4.94,in-stock,182,ORD2489,2024-03-19 18:45:10,2024-03-30 18:45:10,2024-04-15 18:45:10,SUP_169,1.33,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-27 17:55:38,sensor_44,Warehouse_A,18.77,55.23,1.05,in-stock,432,ORD1922,2024-11-21 17:55:38,2024-11-30 17:55:38,2024-12-12 17:55:38,SUP_160,4.8,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-05-05 04:36:42,sensor_4,Warehouse_A,21.21,54.57,9.14,in-stock,186,ORD2104,2025-04-30 04:36:42,2025-05-08 04:36:42,2025-05-07 04:36:42,SUP_109,3.01,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-08-22 05:00:29,sensor_19,Warehouse_A,22.2,48.25,3.42,in-stock,198,ORD4009,2024-08-12 05:00:29,2024-08-24 05:00:29,2024-08-24 05:00:29,SUP_111,1.13,BlueDart,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-01-05 21:13:45,sensor_30,Port_B,30.83,31.99,0.5,low,49,ORD6019,2023-12-28 21:13:45,2024-01-09 21:13:45,2024-01-08 21:13:45,SUP_106,4.87,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-02-21 23:07:00,sensor_48,Warehouse_A,23.45,57.66,0.94,in-stock,250,ORD9099,2024-02-08 23:07:00,2024-02-25 23:07:00,2024-02-22 23:07:00,SUP_149,1.06,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-10-09 23:10:47,sensor_26,Hub_C,16.64,41.94,0.53,low,9,ORD1889,2024-09-26 23:10:47,2024-10-11 23:10:47,2024-10-19 23:10:47,SUP_122,3.9,DHL,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-09 02:28:32,sensor_2,Warehouse_A,26.98,52.64,0.85,in-stock,432,ORD5541,2024-06-27 02:28:32,2024-07-10 02:28:32,2024-07-29 02:28:32,SUP_176,2.0,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-01-16 01:08:53,sensor_33,Hub_C,20.48,61.42,1.05,in-stock,385,ORD7954,2025-01-10 01:08:53,2025-01-19 01:08:53,2025-01-16 01:08:53,SUP_160,4.96,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-10-12 15:09:25,sensor_20,Warehouse_A,27.1,44.22,1.04,in-stock,463,ORD1570,2024-09-27 15:09:25,2024-10-13 15:09:25,2024-10-12 15:09:25,SUP_188,4.01,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-10-30 12:50:21,sensor_25,Port_B,32.01,39.94,0.02,in-stock,356,ORD7541,2024-10-17 12:50:21,2024-11-03 12:50:21,2024-10-30 12:50:21,SUP_197,1.08,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-03-05 23:03:39,sensor_7,Hub_C,38.07,54.02,0.3,in-stock,249,ORD3773,2024-02-26 23:03:39,2024-03-09 23:03:39,2024-03-08 23:03:39,SUP_175,3.08,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-05-07 15:46:56,sensor_48,Warehouse_A,19.69,54.28,3.2,in-stock,222,ORD9454,2024-04-30 15:46:56,2024-05-12 15:46:56,2024-05-10 15:46:56,SUP_120,1.52,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-04-17 05:50:14,sensor_47,Hub_C,20.23,44.66,0.79,in-stock,202,ORD3800,2025-04-11 05:50:14,2025-04-20 05:50:14,2025-04-19 05:50:14,SUP_167,3.44,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-03-07 10:19:21,sensor_11,Warehouse_A,20.54,49.93,4.26,in-stock,278,ORD4007,2025-02-25 10:19:21,2025-03-08 10:19:21,2025-03-07 10:19:21,SUP_196,2.17,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-17 17:40:28,sensor_31,Warehouse_A,16.66,43.42,2.17,in-stock,201,ORD6468,2024-11-07 17:40:28,2024-11-18 17:40:28,2024-11-22 17:40:28,SUP_139,2.36,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-03-23 23:35:54,sensor_3,Hub_C,23.07,42.14,0.08,in-stock,282,ORD2032,2025-03-14 23:35:54,2025-03-26 23:35:54,2025-03-24 23:35:54,SUP_192,4.15,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-10-27 11:11:15,sensor_37,Port_B,16.51,43.54,1.0,in-stock,300,ORD6986,2024-10-14 11:11:15,2024-10-29 11:11:15,2024-10-28 11:11:15,SUP_197,4.64,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-01-05 01:15:57,sensor_37,Hub_C,24.2,56.76,4.59,low,49,ORD7325,2024-12-27 01:15:57,2025-01-10 01:15:57,2025-01-05 01:15:57,SUP_149,3.66,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-10-13 15:32:46,sensor_22,Hub_C,30.21,52.33,4.6,in-stock,109,ORD4063,2024-10-04 15:32:46,2024-10-15 15:32:46,2024-10-15 15:32:46,SUP_193,1.97,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-03-20 22:42:41,sensor_32,Hub_C,21.94,41.68,1.53,low,34,ORD1070,2025-03-05 22:42:41,2025-03-23 22:42:41,2025-03-20 22:42:41,SUP_172,3.85,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-01-17 12:33:51,sensor_50,Hub_C,31.21,47.43,0.04,in-stock,169,ORD6072,2024-01-03 12:33:51,2024-01-22 12:33:51,2024-01-18 12:33:51,SUP_124,3.59,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-04-22 23:28:01,sensor_27,Warehouse_A,16.85,51.71,0.97,low,42,ORD3616,2025-04-12 23:28:01,2025-04-27 23:28:01,2025-04-27 23:28:01,SUP_192,4.25,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-03-29 01:26:52,sensor_7,Port_B,24.71,50.47,0.19,in-stock,94,ORD6468,2024-03-19 01:26:52,2024-03-30 01:26:52,2024-03-29 01:26:52,SUP_123,2.48,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-03-27 12:00:32,sensor_44,Warehouse_A,26.04,59.19,3.74,in-stock,336,ORD7716,2024-03-14 12:00:32,2024-04-01 12:00:32,2024-03-29 12:00:32,SUP_102,2.26,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-13 04:40:19,sensor_17,Hub_C,26.0,49.19,0.05,in-stock,477,ORD1916,2024-11-01 04:40:19,2024-11-18 04:40:19,2024-11-13 04:40:19,SUP_147,4.16,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-07-28 05:39:59,sensor_15,Port_B,17.23,35.96,1.53,in-stock,451,ORD8732,2024-07-19 05:39:59,2024-07-31 05:39:59,2024-07-28 05:39:59,SUP_118,1.39,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-09-01 20:47:05,sensor_15,Hub_C,21.8,40.23,1.02,in-stock,262,ORD5995,2024-08-26 20:47:05,2024-09-06 20:47:05,2024-09-01 20:47:05,SUP_141,2.07,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-01-25 01:59:07,sensor_45,Hub_C,23.03,45.88,0.74,in-stock,272,ORD8054,2025-01-18 01:59:07,2025-01-26 01:59:07,2025-01-27 01:59:07,SUP_112,2.92,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-08-19 15:21:14,sensor_7,Warehouse_A,32.23,45.4,0.06,in-stock,379,ORD9170,2024-08-11 15:21:14,2024-08-20 15:21:14,2024-08-22 15:21:14,SUP_176,3.42,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-08-12 10:25:14,sensor_18,Hub_C,29.87,53.05,0.27,in-stock,134,ORD7621,2024-07-29 10:25:14,2024-08-17 10:25:14,2024-08-13 10:25:14,SUP_129,3.57,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-08-23 11:58:38,sensor_42,Warehouse_A,34.04,55.53,0.19,in-stock,398,ORD8362,2024-08-15 11:58:38,2024-08-26 11:58:38,2024-08-23 11:58:38,SUP_161,4.34,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-10-07 18:42:48,sensor_28,Port_B,28.87,56.18,0.47,in-stock,192,ORD4496,2024-10-02 18:42:48,2024-10-09 18:42:48,2024-10-17 18:42:48,SUP_102,1.55,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-10 04:42:25,sensor_50,Port_B,19.14,72.74,1.09,in-stock,169,ORD2545,2024-06-30 04:42:25,2024-07-11 04:42:25,2024-07-15 04:42:25,SUP_136,3.99,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-07-15 02:50:48,sensor_32,Port_B,21.67,62.14,2.51,in-stock,115,ORD5687,2024-07-07 02:50:48,2024-07-17 02:50:48,2024-07-16 02:50:48,SUP_194,3.64,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-04-29 17:13:10,sensor_40,Port_B,18.53,37.66,0.56,in-stock,328,ORD6285,2024-04-18 17:13:10,2024-05-02 17:13:10,2024-04-29 17:13:10,SUP_114,2.65,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-04-30 12:00:55,sensor_10,Hub_C,20.07,41.5,0.72,in-stock,172,ORD6597,2025-04-17 12:00:55,2025-05-02 12:00:55,2025-04-30 12:00:55,SUP_173,1.7,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-07-02 06:12:16,sensor_28,Warehouse_A,27.86,60.25,1.03,low,23,ORD3363,2024-06-26 06:12:16,2024-07-04 06:12:16,2024-07-02 06:12:16,SUP_127,3.56,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-09-19 08:12:44,sensor_36,Hub_C,23.96,32.5,6.19,in-stock,71,ORD3139,2024-09-05 08:12:44,2024-09-23 08:12:44,2024-09-21 08:12:44,SUP_143,1.28,DHL,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-05-03 16:07:15,sensor_12,Hub_C,25.79,45.14,5.49,in-stock,181,ORD3395,2024-04-21 16:07:15,2024-05-06 16:07:15,2024-05-03 16:07:15,SUP_105,1.62,FedEx,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-09-18 19:32:17,sensor_6,Hub_C,14.68,62.22,1.68,in-stock,462,ORD9022,2024-09-08 19:32:17,2024-09-23 19:32:17,2024-09-19 19:32:17,SUP_166,1.26,DHL,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-01-19 05:02:03,sensor_32,Port_B,20.14,40.54,0.29,in-stock,333,ORD3734,2024-01-14 05:02:03,2024-01-21 05:02:03,2024-01-22 05:02:03,SUP_189,4.62,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-12-12 13:06:05,sensor_5,Port_B,25.27,59.72,0.46,in-stock,115,ORD9622,2024-12-01 13:06:05,2024-12-17 13:06:05,2024-12-27 13:06:05,SUP_171,2.03,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-10-08 02:19:45,sensor_49,Hub_C,35.56,63.97,0.35,in-stock,52,ORD9315,2024-09-30 02:19:45,2024-10-12 02:19:45,2024-10-08 02:19:45,SUP_198,4.11,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-03-30 19:46:35,sensor_6,Hub_C,29.76,55.27,0.24,in-stock,194,ORD1266,2025-03-24 19:46:35,2025-04-03 19:46:35,2025-04-02 19:46:35,SUP_122,3.97,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-08-28 05:50:32,sensor_20,Warehouse_A,18.07,44.76,0.62,in-stock,311,ORD1015,2024-08-23 05:50:32,2024-09-01 05:50:32,2024-08-29 05:50:32,SUP_122,2.88,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-10-24 13:24:39,sensor_7,Warehouse_A,22.41,64.03,2.54,in-stock,212,ORD1416,2024-10-10 13:24:39,2024-10-28 13:24:39,2024-10-24 13:24:39,SUP_115,2.76,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-05-03 14:09:55,sensor_50,Hub_C,24.54,49.75,0.2,in-stock,455,ORD7571,2024-04-20 14:09:55,2024-05-07 14:09:55,2024-05-05 14:09:55,SUP_145,2.81,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-11-06 03:25:32,sensor_15,Hub_C,34.81,43.09,4.82,in-stock,331,ORD8758,2024-10-22 03:25:32,2024-11-09 03:25:32,2024-11-07 03:25:32,SUP_149,3.64,DHL,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-02-24 23:10:46,sensor_10,Hub_C,24.1,57.79,0.75,low,41,ORD8151,2025-02-11 23:10:46,2025-02-28 23:10:46,2025-03-16 23:10:46,SUP_191,1.75,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-15 00:39:39,sensor_3,Warehouse_A,23.53,53.84,0.59,in-stock,284,ORD8652,2024-11-04 00:39:39,2024-11-20 00:39:39,2024-11-18 00:39:39,SUP_194,2.19,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-01-15 19:21:36,sensor_31,Hub_C,30.76,47.81,0.68,in-stock,307,ORD1750,2024-01-07 19:21:36,2024-01-17 19:21:36,2024-01-20 19:21:36,SUP_101,3.41,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-06-04 19:35:27,sensor_15,Port_B,30.75,43.76,0.62,in-stock,324,ORD2336,2024-05-25 19:35:27,2024-06-08 19:35:27,2024-06-07 19:35:27,SUP_196,3.69,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-04-19 04:42:19,sensor_40,Port_B,23.49,58.25,0.71,in-stock,223,ORD4975,2024-04-05 04:42:19,2024-04-24 04:42:19,2024-04-19 04:42:19,SUP_147,2.06,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-05-07 04:47:39,sensor_35,Hub_C,27.76,57.03,1.98,in-stock,96,ORD6119,2025-04-23 04:47:39,2025-05-08 04:47:39,2025-05-10 04:47:39,SUP_143,4.72,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-24 18:48:18,sensor_15,Port_B,31.14,53.54,2.62,in-stock,495,ORD3300,2024-02-13 18:48:18,2024-02-25 18:48:18,2024-02-27 18:48:18,SUP_192,4.07,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-01-12 14:32:04,sensor_10,Port_B,23.8,56.71,0.79,in-stock,296,ORD9964,2024-01-06 14:32:04,2024-01-16 14:32:04,2024-01-15 14:32:04,SUP_112,3.84,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-09-02 10:45:52,sensor_40,Warehouse_A,27.63,26.11,3.69,in-stock,270,ORD7392,2024-08-28 10:45:52,2024-09-03 10:45:52,2024-09-02 10:45:52,SUP_110,2.67,FedEx,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-08-29 13:29:56,sensor_13,Hub_C,31.28,49.33,1.04,in-stock,265,ORD5570,2024-08-23 13:29:56,2024-08-31 13:29:56,2024-08-30 13:29:56,SUP_131,4.59,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-03-08 05:31:18,sensor_18,Port_B,26.03,57.39,0.32,in-stock,223,ORD4454,2025-02-22 05:31:18,2025-03-13 05:31:18,2025-03-23 05:31:18,SUP_140,1.84,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-24 03:13:16,sensor_8,Port_B,26.88,41.37,1.28,in-stock,436,ORD3653,2024-11-12 03:13:16,2024-11-26 03:13:16,2024-11-26 03:13:16,SUP_171,1.76,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-02-07 17:22:15,sensor_19,Port_B,24.01,41.18,4.06,in-stock,278,ORD7586,2025-01-23 17:22:15,2025-02-12 17:22:15,2025-02-12 17:22:15,SUP_138,3.13,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-04 06:30:51,sensor_37,Port_B,27.26,55.02,0.67,in-stock,85,ORD9004,2024-01-27 06:30:51,2024-02-05 06:30:51,2024-02-09 06:30:51,SUP_136,2.29,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-04-16 19:39:14,sensor_32,Hub_C,29.55,34.39,4.99,in-stock,310,ORD8103,2025-04-10 19:39:14,2025-04-17 19:39:14,2025-04-16 19:39:14,SUP_182,2.13,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
